2711.09928212 1940.14117008
2704.25887926 1921.34731767
2697.41847639 1902.55346525
2690.57807352 1883.75961284
2683.73767066 1864.96576042
2676.89726779 1846.171908
2670.05686492 1827.37805559
2663.21646206 1808.58420317
2656.37605919 1789.79035076
2649.53565633 1770.99649834
2642.69525346 1752.20264593
2635.85485059 1733.40879351
2629.01444773 1714.61494109
2622.17404486 1695.82108868
2615.33364199 1677.02723626
2608.49323913 1658.23338385
2601.65283626 1639.43953143
2594.81243339 1620.64567902
2795.32216347 2228.73987997
2788.48176061 2209.94602756
2781.64135774 2191.15217514
2774.80095487 2172.35832272
2767.96055201 2153.56447031
2761.12014914 2134.77061789
2754.27974627 2115.97676548
2747.43934341 2097.18291306
2740.59894054 2078.38906065
2733.75853767 2059.59520823
2726.91813481 2040.80135581
2720.07773194 2022.0075034
2713.23732907 2003.21365098
2706.39692621 1984.41979857
2699.55652334 1965.62594615
2692.71612047 1946.83209374
2685.87571761 1928.03824132
2679.03531474 1909.2443889
2672.19491188 1890.45053649
2665.35450901 1871.65668407
2658.51410614 1852.86283166
2651.67370328 1834.06897924
2644.83330041 1815.27512683
2637.99289754 1796.48127441
2631.15249468 1777.68742199
2624.31209181 1758.89356958
2617.47168894 1740.09971716
2610.63128608 1721.30586475
2603.79088321 1702.51201233
2596.95048034 1683.71815992
2590.11007748 1664.9243075
2583.26967461 1646.13045508
2576.42927174 1627.33660267
2776.93900182 2235.43080362
2770.09859896 2216.63695121
2763.25819609 2197.84309879
2756.41779322 2179.04924638
2749.57739036 2160.25539396
2742.73698749 2141.46154154
2735.89658462 2122.66768913
2729.05618176 2103.87383671
2722.21577889 2085.0799843
2715.37537602 2066.28613188
2708.53497316 2047.49227947
2701.69457029 2028.69842705
2694.85416743 2009.90457463
2688.01376456 1991.11072222
2681.17336169 1972.3168698
2674.33295883 1953.52301739
2667.49255596 1934.72916497
2660.65215309 1915.93531256
2653.81175023 1897.14146014
2646.97134736 1878.34760772
2640.13094449 1859.55375531
2633.29054163 1840.75990289
2626.45013876 1821.96605048
2619.60973589 1803.17219806
2612.76933303 1784.37834565
2605.92893016 1765.58449323
2599.08852729 1746.79064081
2592.24812443 1727.9967884
2585.40772156 1709.20293598
2578.56731869 1690.40908357
2571.72691583 1671.61523115
2564.88651296 1652.82137874
2558.0461101 1634.02752632
2758.55584017 2242.12172727
2751.71543731 2223.32787486
2744.87503444 2204.53402244
2738.03463158 2185.74017003
2731.19422871 2166.94631761
2724.35382584 2148.1524652
2717.51342298 2129.35861278
2710.67302011 2110.56476036
2703.83261724 2091.77090795
2696.99221438 2072.97705553
2690.15181151 2054.18320312
2683.31140864 2035.3893507
2676.47100578 2016.59549829
2669.63060291 1997.80164587
2662.79020004 1979.00779345
2655.94979718 1960.21394104
2649.10939431 1941.42008862
2642.26899144 1922.62623621
2635.42858858 1903.83238379
2628.58818571 1885.03853138
2621.74778284 1866.24467896
2614.90737998 1847.45082654
2608.06697711 1828.65697413
2601.22657424 1809.86312171
2594.38617138 1791.0692693
2587.54576851 1772.27541688
2580.70536565 1753.48156447
2573.86496278 1734.68771205
2567.02455991 1715.89385963
2560.18415705 1697.10000722
2553.34375418 1678.3061548
2546.50335131 1659.51230239
2539.66294845 1640.71844997
2740.17267853 2248.81265093
2733.33227566 2230.01879851
2726.49187279 2211.2249461
2719.65146993 2192.43109368
2712.81106706 2173.63724126
2705.97066419 2154.84338885
2699.13026133 2136.04953643
2692.28985846 2117.25568402
2685.44945559 2098.4618316
2678.60905273 2079.66797919
2671.76864986 2060.87412677
2664.92824699 2042.08027435
2658.08784413 2023.28642194
2651.24744126 2004.49256952
2644.40703839 1985.69871711
2637.56663553 1966.90486469
2630.72623266 1948.11101228
2623.88582979 1929.31715986
2617.04542693 1910.52330744
2610.20502406 1891.72945503
2603.3646212 1872.93560261
2596.52421833 1854.1417502
2589.68381546 1835.34789778
2582.8434126 1816.55404537
2576.00300973 1797.76019295
2569.16260686 1778.96634053
2562.322204 1760.17248812
2555.48180113 1741.3786357
2548.64139826 1722.58478329
2541.8009954 1703.79093087
2534.96059253 1684.99707846
2528.12018966 1666.20322604
2521.2797868 1647.40937362
2721.78951688 2255.50357458
2714.94911401 2236.70972216
2708.10871114 2217.91586975
2701.26830828 2199.12201733
2694.42790541 2180.32816492
2687.58750254 2161.5343125
2680.74709968 2142.74046008
2673.90669681 2123.94660767
2667.06629394 2105.15275525
2660.22589108 2086.35890284
2653.38548821 2067.56505042
2646.54508534 2048.77119801
2639.70468248 2029.97734559
2632.86427961 2011.18349317
2626.02387675 1992.38964076
2619.18347388 1973.59578834
2612.34307101 1954.80193593
2605.50266815 1936.00808351
2598.66226528 1917.2142311
2591.82186241 1898.42037868
2584.98145955 1879.62652626
2578.14105668 1860.83267385
2571.30065381 1842.03882143
2564.46025095 1823.24496902
2557.61984808 1804.4511166
2550.77944521 1785.65726419
2543.93904235 1766.86341177
2537.09863948 1748.06955935
2530.25823661 1729.27570694
2523.41783375 1710.48185452
2516.57743088 1691.68800211
2509.73702801 1672.89414969
2502.89662515 1654.10029728
2703.40635523 2262.19449823
2696.56595236 2243.40064582
2689.72554949 2224.6067934
2682.88514663 2205.81294098
2676.04474376 2187.01908857
2669.2043409 2168.22523615
2662.36393803 2149.43138374
2655.52353516 2130.63753132
2648.6831323 2111.8436789
2641.84272943 2093.04982649
2635.00232656 2074.25597407
2628.1619237 2055.46212166
2621.32152083 2036.66826924
2614.48111796 2017.87441683
2607.6407151 1999.08056441
2600.80031223 1980.28671199
2593.95990936 1961.49285958
2587.1195065 1942.69900716
2580.27910363 1923.90515475
2573.43870076 1905.11130233
2566.5982979 1886.31744992
2559.75789503 1867.5235975
2552.91749216 1848.72974508
2546.0770893 1829.93589267
2539.23668643 1811.14204025
2532.39628356 1792.34818784
2525.5558807 1773.55433542
2518.71547783 1754.76048301
2511.87507497 1735.96663059
2505.0346721 1717.17277817
2498.19426923 1698.37892576
2491.35386637 1679.58507334
2484.5134635 1660.79122093
2685.02319358 2268.88542188
2678.18279071 2250.09156947
2671.34238785 2231.29771705
2664.50198498 2212.50386464
2657.66158211 2193.71001222
2650.82117925 2174.9161598
2643.98077638 2156.12230739
2637.14037351 2137.32845497
2630.29997065 2118.53460256
2623.45956778 2099.74075014
2616.61916491 2080.94689773
2609.77876205 2062.15304531
2602.93835918 2043.35919289
2596.09795631 2024.56534048
2589.25755345 2005.77148806
2582.41715058 1986.97763565
2575.57674771 1968.18378323
2568.73634485 1949.38993082
2561.89594198 1930.5960784
2555.05553911 1911.80222598
2548.21513625 1893.00837357
2541.37473338 1874.21452115
2534.53433052 1855.42066874
2527.69392765 1836.62681632
2520.85352478 1817.83296391
2514.01312192 1799.03911149
2507.17271905 1780.24525907
2500.33231618 1761.45140666
2493.49191332 1742.65755424
2486.65151045 1723.86370183
2479.81110758 1705.06984941
2472.97070472 1686.275997
2466.13030185 1667.48214458
2666.64003193 2275.57634553
2659.79962906 2256.78249312
2652.9592262 2237.9886407
2646.11882333 2219.19478829
2639.27842046 2200.40093587
2632.4380176 2181.60708346
2625.59761473 2162.81323104
2618.75721186 2144.01937862
2611.916809 2125.22552621
2605.07640613 2106.43167379
2598.23600326 2087.63782138
2591.3956004 2068.84396896
2584.55519753 2050.05011655
2577.71479466 2031.25626413
2570.8743918 2012.46241171
2564.03398893 1993.6685593
2557.19358607 1974.87470688
2550.3531832 1956.08085447
2543.51278033 1937.28700205
2536.67237747 1918.49314964
2529.8319746 1899.69929722
2522.99157173 1880.9054448
2516.15116887 1862.11159239
2509.310766 1843.31773997
2502.47036313 1824.52388756
2495.62996027 1805.73003514
2488.7895574 1786.93618273
2481.94915453 1768.14233031
2475.10875167 1749.34847789
2468.2683488 1730.55462548
2461.42794593 1711.76077306
2454.58754307 1692.96692065
2447.7471402 1674.17306823
2648.25687028 2282.26726919
2641.41646741 2263.47341677
2634.57606455 2244.67956436
2627.73566168 2225.88571194
2620.89525881 2207.09185952
2614.05485595 2188.29800711
2607.21445308 2169.50415469
2600.37405022 2150.71030228
2593.53364735 2131.91644986
2586.69324448 2113.12259745
2579.85284162 2094.32874503
2573.01243875 2075.53489261
2566.17203588 2056.7410402
2559.33163302 2037.94718778
2552.49123015 2019.15333537
2545.65082728 2000.35948295
2538.81042442 1981.56563054
2531.97002155 1962.77177812
2525.12961868 1943.9779257
2518.28921582 1925.18407329
2511.44881295 1906.39022087
2504.60841008 1887.59636846
2497.76800722 1868.80251604
2490.92760435 1850.00866363
2484.08720148 1831.21481121
2477.24679862 1812.42095879
2470.40639575 1793.62710638
2463.56599288 1774.83325396
2456.72559002 1756.03940155
2449.88518715 1737.24554913
2443.04478429 1718.45169671
2436.20438142 1699.6578443
2429.36397855 1680.86399188
2629.87370863 2288.95819284
2623.03330577 2270.16434042
2616.1929029 2251.37048801
2609.35250003 2232.57663559
2602.51209717 2213.78278318
2595.6716943 2194.98893076
2588.83129143 2176.19507834
2581.99088857 2157.40122593
2575.1504857 2138.60737351
2568.31008283 2119.8135211
2561.46967997 2101.01966868
2554.6292771 2082.22581627
2547.78887423 2063.43196385
2540.94847137 2044.63811143
2534.1080685 2025.84425902
2527.26766563 2007.0504066
2520.42726277 1988.25655419
2513.5868599 1969.46270177
2506.74645703 1950.66884936
2499.90605417 1931.87499694
2493.0656513 1913.08114452
2486.22524843 1894.28729211
2479.38484557 1875.49343969
2472.5444427 1856.69958728
2465.70403984 1837.90573486
2458.86363697 1819.11188245
2452.0232341 1800.31803003
2445.18283124 1781.52417761
2438.34242837 1762.7303252
2431.5020255 1743.93647278
2424.66162264 1725.14262037
2417.82121977 1706.34876795
2410.9808169 1687.55491554
